organizationid,organizationname,locationid,locationname,catalogid,catalogname,menuitemid,menuitemname,item_class_type,modifiergroupid,modifiergroupname,modifierid,modifiername,modifier_class_type,is_modifier_default,min_quantity,max_quantity,allow_quantity_increment,increment_step,modifier_default_quantity,is_modifier_invisible,calories,price,is_modifier_active,is_modifier_deleted,modifier_created_on,modifier_modified_on,sysinserttime
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-6111f62f-7b1f-4085-80f6-a04f71e65d45,Mini Meal - Bacon Single,0,modgrp-49f6b8c4-7d89-420c-9c0d-bacb0d0a372d,Chkn & Seafood Food Modifiers,modfr-f4138fb9-f3f4-4a64-aa63-eb3ffbe5d360,Italian,0,False,0,99,True,NULL,NULL,False,,NULL,True,False,2025-08-22 06:57:39.012682,2025-08-22 06:57:39.012682,2026-06-21 13:00:44.345107
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-6111f62f-7b1f-4085-80f6-a04f71e65d45,Mini Meal - Bacon Single,0,modgrp-49f6b8c4-7d89-420c-9c0d-bacb0d0a372d,Chkn & Seafood Food Modifiers,modfr-f45843a2-62e3-401e-8dcb-8854b7b39b2d,Well Done,0,False,0,99,True,NULL,NULL,False,,NULL,True,False,2025-08-22 06:57:39.01266,2025-08-22 06:57:39.01266,2026-06-21 13:00:44.345107
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-6111f62f-7b1f-4085-80f6-a04f71e65d45,Mini Meal - Bacon Single,0,modgrp-49f6b8c4-7d89-420c-9c0d-bacb0d0a372d,Chkn & Seafood Food Modifiers,modfr-f4e44609-ef74-49a2-a815-27940d966313,Relish,0,False,0,99,True,NULL,NULL,False,,NULL,True,False,2025-08-22 06:57:39.012656,2025-08-22 06:57:39.012656,2026-06-21 13:00:44.345107
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-6111f62f-7b1f-4085-80f6-a04f71e65d45,Mini Meal - Bacon Single,0,modgrp-714a3554-6806-4a29-9e33-7ee10d1b2af6,Sauce,modfr-01116117-d2c5-4ee7-9713-392330d6350c,French,0,False,0,8,True,NULL,NULL,False,,NULL,True,False,2025-08-22 06:57:39.012681,2025-08-22 06:57:39.012681,2026-06-21 13:00:44.345107
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-6111f62f-7b1f-4085-80f6-a04f71e65d45,Mini Meal - Bacon Single,0,modgrp-714a3554-6806-4a29-9e33-7ee10d1b2af6,Sauce,modfr-24ddc0bc-7bc7-4863-9c34-2397f0090b41,Sweet & Sour Sauce,0,False,0,8,True,NULL,NULL,False,,0.5000,True,False,2025-08-22 06:57:39.012659,2025-08-22 06:57:39.012659,2026-06-21 13:00:44.345107
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-6111f62f-7b1f-4085-80f6-a04f71e65d45,Mini Meal - Bacon Single,0,modgrp-714a3554-6806-4a29-9e33-7ee10d1b2af6,Sauce,modfr-26265f60-ae51-410d-aefe-1b0458f94fc9,Chz Sauce,0,False,0,8,True,NULL,NULL,False,,0.5000,True,False,2025-08-22 06:57:39.012651,2025-08-22 06:57:39.012651,2026-06-21 13:00:44.345107
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-6111f62f-7b1f-4085-80f6-a04f71e65d45,Mini Meal - Bacon Single,0,modgrp-714a3554-6806-4a29-9e33-7ee10d1b2af6,Sauce,modfr-275bcc70-d9a8-40c6-b40e-cefece6f1f99,Tartar,0,False,0,8,True,NULL,NULL,False,,0.2500,True,False,2025-08-22 06:57:39.012655,2025-08-22 06:57:39.012655,2026-06-21 13:00:44.345107
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-6111f62f-7b1f-4085-80f6-a04f71e65d45,Mini Meal - Bacon Single,0,modgrp-714a3554-6806-4a29-9e33-7ee10d1b2af6,Sauce,modfr-276ef1cd-4cf7-4224-9fc5-f2d2d7a696f5,BBQ Sauce,0,False,0,8,True,NULL,NULL,False,,0.2500,True,False,2025-08-22 06:57:39.012649,2025-08-22 06:57:39.012649,2026-06-21 13:00:44.345107
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-6111f62f-7b1f-4085-80f6-a04f71e65d45,Mini Meal - Bacon Single,0,modgrp-714a3554-6806-4a29-9e33-7ee10d1b2af6,Sauce,modfr-292ddb3b-7e37-409d-aee3-c24128a31eca,Marinara,0,False,0,8,True,NULL,NULL,False,,0.2500,True,False,2025-08-22 06:57:39.012656,2025-08-22 06:57:39.012656,2026-06-21 13:00:44.345107
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-6111f62f-7b1f-4085-80f6-a04f71e65d45,Mini Meal - Bacon Single,0,modgrp-714a3554-6806-4a29-9e33-7ee10d1b2af6,Sauce,modfr-b22c2ec1-c1e4-49b0-ae25-36f4758af9c7,Ketchup Pkt,0,False,0,8,True,NULL,NULL,False,,0.2500,True,False,2025-08-22 06:57:39.012658,2025-08-22 06:57:39.012658,2026-06-21 13:00:39.983481
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-6111f62f-7b1f-4085-80f6-a04f71e65d45,Mini Meal - Bacon Single,0,modgrp-714a3554-6806-4a29-9e33-7ee10d1b2af6,Sauce,modfr-b286d49a-7dca-411a-824f-016be46ee189,Fry Sauce,0,False,0,8,True,NULL,NULL,False,,0.5000,True,False,2025-08-22 06:57:39.012658,2025-08-22 06:57:39.012658,2026-06-21 13:00:39.983481
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-6111f62f-7b1f-4085-80f6-a04f71e65d45,Mini Meal - Bacon Single,0,modgrp-714a3554-6806-4a29-9e33-7ee10d1b2af6,Sauce,modfr-b758430e-3ccf-437f-b95a-fbac4315d3dc,Mayo Pkt,0,False,0,8,True,NULL,NULL,False,,NULL,True,False,2025-08-22 06:57:39.012656,2025-08-22 06:57:39.012656,2026-06-21 13:00:39.983481
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-6111f62f-7b1f-4085-80f6-a04f71e65d45,Mini Meal - Bacon Single,0,modgrp-714a3554-6806-4a29-9e33-7ee10d1b2af6,Sauce,modfr-c2a93153-69be-4086-a9a3-330b1276b6e8,3 Pepper Fire Sauce,0,False,0,8,True,NULL,NULL,False,,0.2500,True,False,2025-08-22 06:57:39.01266,2025-08-22 06:57:39.01266,2026-06-21 13:00:39.983481
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-6111f62f-7b1f-4085-80f6-a04f71e65d45,Mini Meal - Bacon Single,0,modgrp-714a3554-6806-4a29-9e33-7ee10d1b2af6,Sauce,modfr-ddec8a33-674e-41fb-8a19-39d169a176fb,Buffalo Sauce,0,False,0,8,True,NULL,NULL,False,,0.2500,True,False,2025-08-22 06:57:39.012656,2025-08-22 06:57:39.012656,2026-06-21 13:00:39.983481
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-6111f62f-7b1f-4085-80f6-a04f71e65d45,Mini Meal - Bacon Single,0,modgrp-714a3554-6806-4a29-9e33-7ee10d1b2af6,Sauce,modfr-e17f370c-e3d2-4932-988f-392c24871efd,Sweet & Sour,0,False,0,8,True,NULL,NULL,False,,NULL,True,False,2025-08-22 06:57:39.012656,2025-08-22 06:57:39.012656,2026-06-21 13:00:39.983481
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-6111f62f-7b1f-4085-80f6-a04f71e65d45,Mini Meal - Bacon Single,0,modgrp-714a3554-6806-4a29-9e33-7ee10d1b2af6,Sauce,modfr-f0022724-2c21-4b4d-bf45-88ebcac4c4c7,Cocktail Sauce,0,False,0,8,True,NULL,NULL,False,,0.2500,True,False,2025-08-22 06:57:39.012651,2025-08-22 06:57:39.012651,2026-06-21 13:00:39.983481
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-6111f62f-7b1f-4085-80f6-a04f71e65d45,Mini Meal - Bacon Single,0,modgrp-8fd04014-ad65-4701-88dc-3aa99760bcd5,1pc Ckn Tender Sauce,modfr-01116117-d2c5-4ee7-9713-392330d6350c,French,0,False,0,8,True,NULL,NULL,False,,NULL,True,False,2025-08-22 06:57:39.012681,2025-08-22 06:57:39.012681,2026-06-21 13:00:39.983481
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-6111f62f-7b1f-4085-80f6-a04f71e65d45,Mini Meal - Bacon Single,0,modgrp-8fd04014-ad65-4701-88dc-3aa99760bcd5,1pc Ckn Tender Sauce,modfr-24ddc0bc-7bc7-4863-9c34-2397f0090b41,Sweet & Sour Sauce,0,False,0,8,True,NULL,NULL,False,,0.5000,True,False,2025-08-22 06:57:39.012659,2025-08-22 06:57:39.012659,2026-06-21 13:00:39.983481
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-6111f62f-7b1f-4085-80f6-a04f71e65d45,Mini Meal - Bacon Single,0,modgrp-8fd04014-ad65-4701-88dc-3aa99760bcd5,1pc Ckn Tender Sauce,modfr-26265f60-ae51-410d-aefe-1b0458f94fc9,Chz Sauce,0,False,0,8,True,NULL,NULL,False,,0.5000,True,False,2025-08-22 06:57:39.012651,2025-08-22 06:57:39.012651,2026-06-21 13:00:39.983481
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-6111f62f-7b1f-4085-80f6-a04f71e65d45,Mini Meal - Bacon Single,0,modgrp-8fd04014-ad65-4701-88dc-3aa99760bcd5,1pc Ckn Tender Sauce,modfr-275bcc70-d9a8-40c6-b40e-cefece6f1f99,Tartar,0,False,0,8,True,NULL,NULL,False,,0.2500,True,False,2025-08-22 06:57:39.012655,2025-08-22 06:57:39.012655,2026-06-21 13:00:39.983481
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-6111f62f-7b1f-4085-80f6-a04f71e65d45,Mini Meal - Bacon Single,0,modgrp-8fd04014-ad65-4701-88dc-3aa99760bcd5,1pc Ckn Tender Sauce,modfr-276ef1cd-4cf7-4224-9fc5-f2d2d7a696f5,BBQ Sauce,0,False,0,8,True,NULL,NULL,False,,0.2500,True,False,2025-08-22 06:57:39.012649,2025-08-22 06:57:39.012649,2026-06-21 13:00:39.983481
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-6111f62f-7b1f-4085-80f6-a04f71e65d45,Mini Meal - Bacon Single,0,modgrp-8fd04014-ad65-4701-88dc-3aa99760bcd5,1pc Ckn Tender Sauce,modfr-292ddb3b-7e37-409d-aee3-c24128a31eca,Marinara,0,False,0,8,True,NULL,NULL,False,,0.2500,True,False,2025-08-22 06:57:39.012656,2025-08-22 06:57:39.012656,2026-06-21 13:00:39.983481
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-6111f62f-7b1f-4085-80f6-a04f71e65d45,Mini Meal - Bacon Single,0,modgrp-8fd04014-ad65-4701-88dc-3aa99760bcd5,1pc Ckn Tender Sauce,modfr-2a81febd-94dc-4471-a19b-b81d59dd2734,Spicy Papa Sauce,0,False,0,8,True,NULL,NULL,False,,0.2500,True,False,2025-08-22 06:57:39.012654,2025-08-22 06:57:39.012654,2026-06-21 13:00:39.983481
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-6111f62f-7b1f-4085-80f6-a04f71e65d45,Mini Meal - Bacon Single,0,modgrp-8fd04014-ad65-4701-88dc-3aa99760bcd5,1pc Ckn Tender Sauce,modfr-2b083dd1-5a19-48d5-8c9e-83721369e8ac,Mustard Pkt,0,False,0,8,True,NULL,NULL,False,,0.2500,True,False,2025-08-22 06:57:39.012658,2025-08-22 06:57:39.012658,2026-06-21 13:00:39.983481
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-6111f62f-7b1f-4085-80f6-a04f71e65d45,Mini Meal - Bacon Single,0,modgrp-8fd04014-ad65-4701-88dc-3aa99760bcd5,1pc Ckn Tender Sauce,modfr-2cd9a486-1d14-4d60-a9be-029988a0f9cf,Honey Mustard,0,False,0,8,True,NULL,NULL,False,,0.2500,True,False,2025-08-22 06:57:39.012651,2025-08-22 06:57:39.012651,2026-06-21 13:00:39.983481
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-6111f62f-7b1f-4085-80f6-a04f71e65d45,Mini Meal - Bacon Single,0,modgrp-8fd04014-ad65-4701-88dc-3aa99760bcd5,1pc Ckn Tender Sauce,modfr-2d3af169-267e-4bb9-bb39-bf1bed85e1d0,No Sauce,0,False,0,8,True,NULL,NULL,False,,NULL,True,False,2025-08-22 06:57:39.012655,2025-08-22 06:57:39.012655,2026-06-21 13:00:39.983481
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-6111f62f-7b1f-4085-80f6-a04f71e65d45,Mini Meal - Bacon Single,0,modgrp-8fd04014-ad65-4701-88dc-3aa99760bcd5,1pc Ckn Tender Sauce,modfr-2e44d443-ac25-4153-8f8a-eaa012030aa6,AW Sauce,0,False,0,8,True,NULL,NULL,False,,0.2500,True,False,2025-08-22 06:57:39.01266,2025-08-22 06:57:39.01266,2026-06-21 13:00:39.983481
org-2ad9799e-2df3-4ebb-9563-8772f5638552,Rohan's Org,loc-9dd1eaea-e264-4d51-bffb-1abdc65e3fff,Upsell Testing,catlg-e77cf90f-2b34-4aa0-9eb6-642bef1ac285,Upsell Testing Catalog,itm-c4031adb-3c58-4024-8910-9cd2c6d46718,Large Sriracha Cheese Curds (Combo Upgrade Price),0,modgrp-794dfe86-a9b3-4024-a381-90c6b7601221,Chkn & Seafood Food Modifiers,modfr-18d889d3-a6bb-4815-b337-70ab3fb93386,Crackers,0,False,0,99,True,NULL,NULL,False,,NULL,True,False,2025-10-23 16:17:40.406244,2025-10-23 16:17:40.406244,2026-06-21 13:00:12.612871
org-2ad9799e-2df3-4ebb-9563-8772f5638552,Rohan's Org,loc-9dd1eaea-e264-4d51-bffb-1abdc65e3fff,Upsell Testing,catlg-e77cf90f-2b34-4aa0-9eb6-642bef1ac285,Upsell Testing Catalog,itm-c4031adb-3c58-4024-8910-9cd2c6d46718,Large Sriracha Cheese Curds (Combo Upgrade Price),0,modgrp-794dfe86-a9b3-4024-a381-90c6b7601221,Chkn & Seafood Food Modifiers,modfr-19eaa48e-6063-4f23-9a15-f51f23d09e75,No Seasoning,0,False,0,99,True,NULL,NULL,False,,NULL,True,False,2025-10-23 16:17:40.406244,2025-10-23 16:17:40.406244,2026-06-21 13:00:12.612871
org-2ad9799e-2df3-4ebb-9563-8772f5638552,Rohan's Org,loc-9dd1eaea-e264-4d51-bffb-1abdc65e3fff,Upsell Testing,catlg-e77cf90f-2b34-4aa0-9eb6-642bef1ac285,Upsell Testing Catalog,itm-c4031adb-3c58-4024-8910-9cd2c6d46718,Large Sriracha Cheese Curds (Combo Upgrade Price),0,modgrp-794dfe86-a9b3-4024-a381-90c6b7601221,Chkn & Seafood Food Modifiers,modfr-1a1da687-1152-40e9-9c6e-0588a3f85ecd,Sweet Thai Chili,0,False,0,99,True,NULL,NULL,False,,0.2500,True,False,2025-10-23 16:17:40.406244,2025-10-23 16:17:40.406244,2026-06-21 13:00:12.612871
org-2ad9799e-2df3-4ebb-9563-8772f5638552,Rohan's Org,loc-9dd1eaea-e264-4d51-bffb-1abdc65e3fff,Upsell Testing,catlg-e77cf90f-2b34-4aa0-9eb6-642bef1ac285,Upsell Testing Catalog,itm-c4031adb-3c58-4024-8910-9cd2c6d46718,Large Sriracha Cheese Curds (Combo Upgrade Price),0,modgrp-794dfe86-a9b3-4024-a381-90c6b7601221,Chkn & Seafood Food Modifiers,modfr-1eea5019-2f0f-4ac4-9927-e00f915b3c61,Seasoning,0,False,0,99,True,NULL,NULL,False,,NULL,True,False,2025-10-23 16:17:40.406244,2025-10-23 16:17:40.406244,2026-06-21 13:00:12.612871
org-2ad9799e-2df3-4ebb-9563-8772f5638552,Rohan's Org,loc-9dd1eaea-e264-4d51-bffb-1abdc65e3fff,Upsell Testing,catlg-e77cf90f-2b34-4aa0-9eb6-642bef1ac285,Upsell Testing Catalog,itm-c4031adb-3c58-4024-8910-9cd2c6d46718,Large Sriracha Cheese Curds (Combo Upgrade Price),0,modgrp-794dfe86-a9b3-4024-a381-90c6b7601221,Chkn & Seafood Food Modifiers,modfr-1fc9272c-28bd-4818-bb73-4aa31fed286b,Pickles,0,False,0,99,True,NULL,NULL,False,,0.5000,True,False,2025-10-23 16:17:40.406244,2025-10-23 16:17:40.406244,2026-06-21 13:00:12.612871
org-2ad9799e-2df3-4ebb-9563-8772f5638552,Rohan's Org,loc-9dd1eaea-e264-4d51-bffb-1abdc65e3fff,Upsell Testing,catlg-e77cf90f-2b34-4aa0-9eb6-642bef1ac285,Upsell Testing Catalog,itm-c4031adb-3c58-4024-8910-9cd2c6d46718,Large Sriracha Cheese Curds (Combo Upgrade Price),0,modgrp-794dfe86-a9b3-4024-a381-90c6b7601221,Chkn & Seafood Food Modifiers,modfr-20f0734a-06cb-48fe-a164-08d7dd846e02,**Peanut Allergy**,0,False,0,99,True,NULL,NULL,False,,NULL,True,False,2025-10-23 16:17:40.406244,2025-10-23 16:17:40.406244,2026-06-21 13:00:12.612871
org-2ad9799e-2df3-4ebb-9563-8772f5638552,Rohan's Org,loc-9dd1eaea-e264-4d51-bffb-1abdc65e3fff,Upsell Testing,catlg-e77cf90f-2b34-4aa0-9eb6-642bef1ac285,Upsell Testing Catalog,itm-c4031adb-3c58-4024-8910-9cd2c6d46718,Large Sriracha Cheese Curds (Combo Upgrade Price),0,modgrp-794dfe86-a9b3-4024-a381-90c6b7601221,Chkn & Seafood Food Modifiers,modfr-22cb319e-2d5d-4af1-8d0b-2d666e351b74,Tomato,0,False,0,99,True,NULL,NULL,False,,0.5000,True,False,2025-10-23 16:17:40.406244,2025-10-23 16:17:40.406244,2026-06-21 13:00:12.612871
org-2ad9799e-2df3-4ebb-9563-8772f5638552,Rohan's Org,loc-9dd1eaea-e264-4d51-bffb-1abdc65e3fff,Upsell Testing,catlg-e77cf90f-2b34-4aa0-9eb6-642bef1ac285,Upsell Testing Catalog,itm-c4031adb-3c58-4024-8910-9cd2c6d46718,Large Sriracha Cheese Curds (Combo Upgrade Price),0,modgrp-794dfe86-a9b3-4024-a381-90c6b7601221,Chkn & Seafood Food Modifiers,modfr-2464c2cb-9427-4d03-8914-3d4acb108685,Crispy,0,False,0,99,True,NULL,NULL,False,,NULL,True,False,2025-10-23 16:17:40.406244,2025-10-23 16:17:40.406244,2026-06-21 13:00:12.612871
org-2ad9799e-2df3-4ebb-9563-8772f5638552,Rohan's Org,loc-9dd1eaea-e264-4d51-bffb-1abdc65e3fff,Upsell Testing,catlg-e77cf90f-2b34-4aa0-9eb6-642bef1ac285,Upsell Testing Catalog,itm-c4031adb-3c58-4024-8910-9cd2c6d46718,Large Sriracha Cheese Curds (Combo Upgrade Price),0,modgrp-794dfe86-a9b3-4024-a381-90c6b7601221,Chkn & Seafood Food Modifiers,modfr-2d209fd1-dd87-43d3-af7a-1a847c5ed9de,Burger Patty,0,False,0,99,True,NULL,NULL,False,,2.0000,True,False,2025-10-23 16:17:40.406244,2025-10-23 16:17:40.406244,2026-06-21 13:00:12.612871
org-2ad9799e-2df3-4ebb-9563-8772f5638552,Rohan's Org,loc-9dd1eaea-e264-4d51-bffb-1abdc65e3fff,Upsell Testing,catlg-e77cf90f-2b34-4aa0-9eb6-642bef1ac285,Upsell Testing Catalog,itm-c4031adb-3c58-4024-8910-9cd2c6d46718,Large Sriracha Cheese Curds (Combo Upgrade Price),0,modgrp-794dfe86-a9b3-4024-a381-90c6b7601221,Chkn & Seafood Food Modifiers,modfr-2f3add64-4973-4430-8b50-ef3435481100,Mushrooms,0,False,0,99,True,NULL,NULL,False,,0.5000,True,False,2025-10-23 16:17:40.406244,2025-10-23 16:17:40.406244,2026-06-21 13:00:12.612871
org-2ad9799e-2df3-4ebb-9563-8772f5638552,Rohan's Org,loc-9dd1eaea-e264-4d51-bffb-1abdc65e3fff,Upsell Testing,catlg-e77cf90f-2b34-4aa0-9eb6-642bef1ac285,Upsell Testing Catalog,itm-c4031adb-3c58-4024-8910-9cd2c6d46718,Large Sriracha Cheese Curds (Combo Upgrade Price),0,modgrp-794dfe86-a9b3-4024-a381-90c6b7601221,Chkn & Seafood Food Modifiers,modfr-2fb08a9a-746b-4564-a274-52df5a5065eb,Plain,0,False,0,99,True,NULL,NULL,False,,NULL,True,False,2025-10-23 16:17:40.406244,2025-10-23 16:17:40.406244,2026-06-21 13:00:12.612871
org-2ad9799e-2df3-4ebb-9563-8772f5638552,Rohan's Org,loc-9dd1eaea-e264-4d51-bffb-1abdc65e3fff,Upsell Testing,catlg-e77cf90f-2b34-4aa0-9eb6-642bef1ac285,Upsell Testing Catalog,itm-c4031adb-3c58-4024-8910-9cd2c6d46718,Large Sriracha Cheese Curds (Combo Upgrade Price),0,modgrp-794dfe86-a9b3-4024-a381-90c6b7601221,Chkn & Seafood Food Modifiers,modfr-30864dc9-6241-446c-b02f-807f59492929,Blue Cheese,0,False,0,99,True,NULL,NULL,False,,NULL,True,False,2025-10-23 16:17:40.406244,2025-10-23 16:17:40.406244,2026-06-21 13:00:12.612871
org-2ad9799e-2df3-4ebb-9563-8772f5638552,Rohan's Org,loc-9dd1eaea-e264-4d51-bffb-1abdc65e3fff,Upsell Testing,catlg-e77cf90f-2b34-4aa0-9eb6-642bef1ac285,Upsell Testing Catalog,itm-c4031adb-3c58-4024-8910-9cd2c6d46718,Large Sriracha Cheese Curds (Combo Upgrade Price),0,modgrp-794dfe86-a9b3-4024-a381-90c6b7601221,Chkn & Seafood Food Modifiers,modfr-31284282-ca54-440b-ac68-bdb722ac1566,No Salt,0,False,0,99,True,NULL,NULL,False,,NULL,True,False,2025-10-23 16:17:40.406244,2025-10-23 16:17:40.406244,2026-06-21 13:00:12.612871
org-2ad9799e-2df3-4ebb-9563-8772f5638552,Rohan's Org,loc-9dd1eaea-e264-4d51-bffb-1abdc65e3fff,Upsell Testing,catlg-e77cf90f-2b34-4aa0-9eb6-642bef1ac285,Upsell Testing Catalog,itm-c4031adb-3c58-4024-8910-9cd2c6d46718,Large Sriracha Cheese Curds (Combo Upgrade Price),0,modgrp-794dfe86-a9b3-4024-a381-90c6b7601221,Chkn & Seafood Food Modifiers,modfr-32c220c5-fb9e-4ddd-a9dd-ccef8af65e93,Buffalo Sauce,0,False,0,99,True,NULL,NULL,False,,0.2500,True,False,2025-10-23 16:17:40.406244,2025-10-23 16:17:40.406244,2026-06-21 13:00:12.612871
org-2ad9799e-2df3-4ebb-9563-8772f5638552,Rohan's Org,loc-9dd1eaea-e264-4d51-bffb-1abdc65e3fff,Upsell Testing,catlg-e77cf90f-2b34-4aa0-9eb6-642bef1ac285,Upsell Testing Catalog,itm-c4031adb-3c58-4024-8910-9cd2c6d46718,Large Sriracha Cheese Curds (Combo Upgrade Price),0,modgrp-794dfe86-a9b3-4024-a381-90c6b7601221,Chkn & Seafood Food Modifiers,modfr-354917e8-fd28-4b2e-88c3-80fec1029883,Mayo,0,False,0,99,True,NULL,NULL,False,,NULL,True,False,2025-10-23 16:17:40.406244,2025-10-23 16:17:40.406244,2026-06-21 13:00:12.612871
