organizationid,organizationname,locationid,locationname,categoryid,categoryname,menuitemid,menuitemname,catalogid,itemunitprice,price_changed_on,item_class_type,entitytype,calories,protein,sugar,fat,is_alcoholic,is_vegetarian_item,is_vegan_item,has_allergen,is_active,is_deleted,gms_created_on,gms_modified_on,sysinserttime,average_rating,rating_count,norm_ts_name
org-d4efebe6-0ab3-4f44-a113-b9653a58c1d2,GRUBBRR Demos,loc-2bd29e8d-b962-472e-9e01-1ff06b6f9172,Fat Slice Demo,cat-73ba60c5-7606-45f1-b2f1-9010deba4511,Party of One,itm-c8841c57-4e2f-4c9d-98b8-79273491f39f,Chicken Bacon Parmesan Melt,catlg-02cb3174-d197-4ae1-85da-53698e66d63b,1.0000,2025-12-24 15:39:25.417287,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2025-12-24 14:58:08.208856,2025-12-24 15:38:21.403712,2026-05-12 14:35:54.174971,NULL,NULL,bacon chicken melt parmesan
org-d4efebe6-0ab3-4f44-a113-b9653a58c1d2,GRUBBRR Demos,loc-2bd29e8d-b962-472e-9e01-1ff06b6f9172,Fat Slice Demo,cat-1aa62ced-f350-45ae-b929-92ea1432e130,Dessert,itm-4631b47a-27b5-4c4a-9aa6-d9c88d5759b8,Chocolate Donut Bites,catlg-02cb3174-d197-4ae1-85da-53698e66d63b,NULL,NULL,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,True,2025-12-24 14:58:08.208856,2025-12-24 14:58:08.208856,2026-05-12 14:35:54.174971,NULL,NULL,bites chocolate donut
org-d4efebe6-0ab3-4f44-a113-b9653a58c1d2,GRUBBRR Demos,loc-2bd29e8d-b962-472e-9e01-1ff06b6f9172,Fat Slice Demo,cat-347eafd6-12d2-4222-af1a-54387ed89814,WingStreet,itm-962388ff-a9cd-40c7-8f5c-f0b4a502ec90,Fried Mozzarella Sticks,catlg-02cb3174-d197-4ae1-85da-53698e66d63b,5.9900,2025-12-24 15:38:49.727139,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2025-12-24 14:58:08.208856,2025-12-24 15:38:21.403722,2026-05-12 14:35:54.174971,NULL,NULL,fried mozzarella sticks
org-d4efebe6-0ab3-4f44-a113-b9653a58c1d2,GRUBBRR Demos,loc-2bd29e8d-b962-472e-9e01-1ff06b6f9172,Fat Slice Demo,cat-347eafd6-12d2-4222-af1a-54387ed89814,WingStreet,itm-c826ca04-823e-49c4-a9c5-3ccd88e328c5,Extra Dipping Sauce,catlg-02cb3174-d197-4ae1-85da-53698e66d63b,NULL,NULL,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,False,False,2025-12-24 14:58:08.208856,2026-03-26 21:43:59.89345,2026-05-12 14:35:54.174971,NULL,NULL,dipping extra sauce
org-d4efebe6-0ab3-4f44-a113-b9653a58c1d2,GRUBBRR Demos,loc-2bd29e8d-b962-472e-9e01-1ff06b6f9172,Fat Slice Demo,cat-32971ae3-b3d4-4cc0-b264-5db5c1c770ef,Melts,itm-c8841c57-4e2f-4c9d-98b8-79273491f39f,Chicken Bacon Parmesan Melt,catlg-02cb3174-d197-4ae1-85da-53698e66d63b,1.0000,2025-12-24 15:39:25.417287,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2025-12-24 14:58:08.208856,2025-12-24 15:38:21.403712,2026-05-12 14:35:54.174971,NULL,NULL,bacon chicken melt parmesan
org-d4efebe6-0ab3-4f44-a113-b9653a58c1d2,GRUBBRR Demos,loc-2bd29e8d-b962-472e-9e01-1ff06b6f9172,Fat Slice Demo,cat-1852958f-c5d8-4ff0-99c2-eede6e11765b,Appetizer,itm-3d290fc6-e60e-42b6-b7ba-4a24be9f644c,Pepperoni Ranch Dip Cup,catlg-02cb3174-d197-4ae1-85da-53698e66d63b,NULL,NULL,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,True,2025-12-24 14:58:08.208856,2025-12-24 14:58:08.208856,2026-05-12 14:35:54.174971,NULL,NULL,cup dip pepperoni ranch
org-d4efebe6-0ab3-4f44-a113-b9653a58c1d2,GRUBBRR Demos,loc-2bd29e8d-b962-472e-9e01-1ff06b6f9172,Fat Slice Demo,cat-75024c9b-8ed2-4387-aec2-dbd7e7f1de73,Carryout Drinks,itm-3d4f924a-f27b-4e04-b2dc-c7a7dd0f0902,Aquafina,catlg-02cb3174-d197-4ae1-85da-53698e66d63b,1.8700,2025-12-24 15:39:19.775489,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2025-12-24 14:58:08.208856,2026-03-26 21:29:29.432335,2026-05-12 14:35:54.174971,NULL,NULL,aquafina
org-d4efebe6-0ab3-4f44-a113-b9653a58c1d2,GRUBBRR Demos,loc-2bd29e8d-b962-472e-9e01-1ff06b6f9172,Fat Slice Demo,cat-75024c9b-8ed2-4387-aec2-dbd7e7f1de73,Carryout Drinks,itm-c525589e-5b47-4e89-a22f-95c3dee9e6b4,Lemonade,catlg-02cb3174-d197-4ae1-85da-53698e66d63b,NULL,NULL,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,True,2025-12-24 14:58:08.208856,2025-12-24 14:58:08.208856,2026-05-12 14:35:54.174971,NULL,NULL,lemonade
org-d4efebe6-0ab3-4f44-a113-b9653a58c1d2,GRUBBRR Demos,loc-2bd29e8d-b962-472e-9e01-1ff06b6f9172,Fat Slice Demo,cat-0e2ed811-df7a-4eb4-b9b5-dcfcb1d25cea,Pizza,itm-44a8758f-264d-465b-bd62-246f263e85f9,Pepperoni Pizza,catlg-02cb3174-d197-4ae1-85da-53698e66d63b,NULL,NULL,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2025-12-24 14:58:08.208856,2026-03-26 20:41:27.32151,2026-05-12 14:35:54.174971,NULL,NULL,pepperoni pizza
org-d4efebe6-0ab3-4f44-a113-b9653a58c1d2,GRUBBRR Demos,loc-2bd29e8d-b962-472e-9e01-1ff06b6f9172,Fat Slice Demo,cat-1852958f-c5d8-4ff0-99c2-eede6e11765b,Appetizer,itm-0eeb353a-aec7-455e-a4d1-6f8f1b851279,Breadsticks,catlg-02cb3174-d197-4ae1-85da-53698e66d63b,3.8000,2025-12-24 15:39:17.329704,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2025-12-24 14:58:08.208856,2025-12-24 15:38:21.403734,2026-05-12 14:35:54.174971,NULL,NULL,breadsticks
org-d4efebe6-0ab3-4f44-a113-b9653a58c1d2,GRUBBRR Demos,loc-2bd29e8d-b962-472e-9e01-1ff06b6f9172,Fat Slice Demo,cat-1ffddf7e-d8e3-486d-bdcf-d71174757f14,Signature Recipes,itm-24c9f883-3411-475d-ba40-e25a68459114,Gluten Free Pepperoni,catlg-02cb3174-d197-4ae1-85da-53698e66d63b,NULL,NULL,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,True,2025-12-24 14:58:08.208856,2025-12-24 14:58:08.208856,2026-05-12 14:35:54.174971,NULL,NULL,free gluten pepperoni
org-d4efebe6-0ab3-4f44-a113-b9653a58c1d2,GRUBBRR Demos,loc-2bd29e8d-b962-472e-9e01-1ff06b6f9172,Fat Slice Demo,cat-448c53fd-9ad3-4cf8-9208-2a62c43fc9e0,Pasta,itm-6a283f38-8a9a-4488-80a3-f61d5e04b95d,Oven Baked Chicken Alfredo,catlg-02cb3174-d197-4ae1-85da-53698e66d63b,5.4400,2025-12-24 15:39:17.315271,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2025-12-24 14:58:08.208856,2025-12-24 15:38:21.40373,2026-05-12 14:35:54.174971,NULL,NULL,alfredo baked chicken oven
org-d4efebe6-0ab3-4f44-a113-b9653a58c1d2,GRUBBRR Demos,loc-2bd29e8d-b962-472e-9e01-1ff06b6f9172,Fat Slice Demo,cat-347eafd6-12d2-4222-af1a-54387ed89814,WingStreet,itm-f565a670-ab7f-4ca1-9f39-bb504765b070,Sweet Chili,catlg-02cb3174-d197-4ae1-85da-53698e66d63b,5.0000,2025-12-24 15:39:29.460441,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,False,False,2025-12-24 14:58:08.208856,2026-03-26 21:43:47.403975,2026-05-12 14:35:54.174971,NULL,NULL,chili sweet
org-d4efebe6-0ab3-4f44-a113-b9653a58c1d2,GRUBBRR Demos,loc-2bd29e8d-b962-472e-9e01-1ff06b6f9172,Fat Slice Demo,cat-0e2ed811-df7a-4eb4-b9b5-dcfcb1d25cea,Pizza,itm-eeb22daa-e366-4080-89ed-8e3bda54cb5a,Garlic Parmesan Chicken Pizza,catlg-02cb3174-d197-4ae1-85da-53698e66d63b,NULL,NULL,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,True,2025-12-24 14:58:08.208856,2025-12-24 14:58:08.208856,2026-05-12 14:35:54.174971,NULL,NULL,chicken garlic parmesan pizza
org-d4efebe6-0ab3-4f44-a113-b9653a58c1d2,GRUBBRR Demos,loc-2bd29e8d-b962-472e-9e01-1ff06b6f9172,Fat Slice Demo,cat-74e0a618-c504-4b9e-ba10-22b169df6304,Premium A,itm-ceaab7e9-95c2-457f-9a48-e714eaeef963,$5 Donation,catlg-02cb3174-d197-4ae1-85da-53698e66d63b,NULL,NULL,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,False,True,2025-12-24 14:58:08.208856,2025-12-24 14:58:08.208856,2026-05-12 14:35:54.174971,NULL,NULL,5 donation
org-d4efebe6-0ab3-4f44-a113-b9653a58c1d2,GRUBBRR Demos,loc-2bd29e8d-b962-472e-9e01-1ff06b6f9172,Fat Slice Demo,cat-75024c9b-8ed2-4387-aec2-dbd7e7f1de73,Carryout Drinks,itm-57abf63f-865e-4cb2-b297-266006b90000,Celsius  Peach Vibe,catlg-02cb3174-d197-4ae1-85da-53698e66d63b,NULL,NULL,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,True,2025-12-24 14:58:08.208856,2025-12-24 14:58:08.208856,2026-05-12 14:35:54.174971,NULL,NULL,celsius peach vibe
org-d4efebe6-0ab3-4f44-a113-b9653a58c1d2,GRUBBRR Demos,loc-2bd29e8d-b962-472e-9e01-1ff06b6f9172,Fat Slice Demo,cat-75024c9b-8ed2-4387-aec2-dbd7e7f1de73,Carryout Drinks,itm-4ba86c58-bd36-45f5-b56d-842562038631,Sierra Mist,catlg-02cb3174-d197-4ae1-85da-53698e66d63b,NULL,NULL,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,True,2025-12-24 14:58:08.208856,2025-12-24 14:58:08.208856,2026-05-12 14:35:54.174971,NULL,NULL,mist sierra
org-d4efebe6-0ab3-4f44-a113-b9653a58c1d2,GRUBBRR Demos,loc-2bd29e8d-b962-472e-9e01-1ff06b6f9172,Fat Slice Demo,cat-75024c9b-8ed2-4387-aec2-dbd7e7f1de73,Carryout Drinks,itm-cb2098e5-bfff-4dd9-8097-ea1296f5e9c4,Punch,catlg-02cb3174-d197-4ae1-85da-53698e66d63b,NULL,NULL,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,False,True,2025-12-24 14:58:08.208856,2025-12-24 14:58:08.208856,2026-05-12 14:35:54.174971,NULL,NULL,punch
org-d4efebe6-0ab3-4f44-a113-b9653a58c1d2,GRUBBRR Demos,loc-2bd29e8d-b962-472e-9e01-1ff06b6f9172,Fat Slice Demo,cat-b947873e-e4fa-4686-9e6d-f5663f429a1a,Soft Drinks,itm-df244de7-7b15-4718-ac44-eb236a005780,Hot Chocolate,catlg-02cb3174-d197-4ae1-85da-53698e66d63b,NULL,NULL,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,True,2025-12-24 14:58:08.208856,2025-12-24 14:58:08.208856,2026-05-12 14:35:54.174971,NULL,NULL,chocolate hot
org-d4efebe6-0ab3-4f44-a113-b9653a58c1d2,GRUBBRR Demos,loc-2bd29e8d-b962-472e-9e01-1ff06b6f9172,Fat Slice Demo,cat-75024c9b-8ed2-4387-aec2-dbd7e7f1de73,Carryout Drinks,itm-56cc9637-9b47-4684-8475-64ccac0ce8b3,Diet Pepsi,catlg-02cb3174-d197-4ae1-85da-53698e66d63b,1.8700,2025-12-24 15:39:19.783609,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2025-12-24 14:58:08.208856,2026-03-27 04:23:08.058697,2026-05-12 14:35:54.174971,NULL,NULL,diet pepsi
org-d4efebe6-0ab3-4f44-a113-b9653a58c1d2,GRUBBRR Demos,loc-2bd29e8d-b962-472e-9e01-1ff06b6f9172,Fat Slice Demo,cat-75024c9b-8ed2-4387-aec2-dbd7e7f1de73,Carryout Drinks,itm-d439f874-8c2a-4c12-b2f0-c6154983c907,Lipton  Diet Citrus Green Tea,catlg-02cb3174-d197-4ae1-85da-53698e66d63b,1.8700,2025-12-24 15:39:19.806136,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2025-12-24 14:58:08.208856,2025-12-24 14:58:08.208856,2026-05-12 14:35:54.174971,NULL,NULL,citrus diet green lipton tea
org-d4efebe6-0ab3-4f44-a113-b9653a58c1d2,GRUBBRR Demos,loc-2bd29e8d-b962-472e-9e01-1ff06b6f9172,Fat Slice Demo,cat-347eafd6-12d2-4222-af1a-54387ed89814,WingStreet,itm-5dad1988-a932-4410-9d70-0573fa538977,Cajun Style Fries,catlg-02cb3174-d197-4ae1-85da-53698e66d63b,3.4100,2025-12-24 15:39:19.325888,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2025-12-24 14:58:08.208856,2025-12-24 15:38:21.403723,2026-05-12 14:35:54.174971,NULL,NULL,cajun fries style
org-d4efebe6-0ab3-4f44-a113-b9653a58c1d2,GRUBBRR Demos,loc-2bd29e8d-b962-472e-9e01-1ff06b6f9172,Fat Slice Demo,cat-54ff2a92-dbd8-4ca1-936c-f8148b7dd72f,Buffet,itm-dcc43773-f940-4173-abd4-ce50b35049fc,Kid's under 3 Buffet,catlg-02cb3174-d197-4ae1-85da-53698e66d63b,NULL,NULL,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,True,2025-12-24 14:58:08.208856,2025-12-24 14:58:08.208856,2026-05-12 14:35:54.174971,NULL,NULL,3 buffet kid s under
org-d4efebe6-0ab3-4f44-a113-b9653a58c1d2,GRUBBRR Demos,loc-2bd29e8d-b962-472e-9e01-1ff06b6f9172,Fat Slice Demo,cat-448c53fd-9ad3-4cf8-9208-2a62c43fc9e0,Pasta,itm-251a1fc0-3141-4400-b710-df478cc31370,Tuscani Chicken Alfredo,catlg-02cb3174-d197-4ae1-85da-53698e66d63b,NULL,NULL,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,True,2025-12-24 14:58:08.208856,2025-12-24 14:58:08.208856,2026-05-12 14:35:54.174971,NULL,NULL,alfredo chicken tuscani
org-d4efebe6-0ab3-4f44-a113-b9653a58c1d2,GRUBBRR Demos,loc-2bd29e8d-b962-472e-9e01-1ff06b6f9172,Fat Slice Demo,cat-8e28ebe9-5791-425c-a293-4d28e7997201,Tavern,itm-ba30bcce-2e14-4e73-951e-2504a2695614,Pesto Margherita Pizza,catlg-02cb3174-d197-4ae1-85da-53698e66d63b,1.9900,2025-12-24 15:39:34.41339,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2025-12-24 14:58:08.208856,2025-12-24 15:38:21.403717,2026-05-12 14:35:54.174971,NULL,NULL,margherita pesto pizza
org-d4efebe6-0ab3-4f44-a113-b9653a58c1d2,GRUBBRR Demos,loc-2bd29e8d-b962-472e-9e01-1ff06b6f9172,Fat Slice Demo,cat-1852958f-c5d8-4ff0-99c2-eede6e11765b,Appetizer,itm-72aa16f8-c41f-4fca-bd5f-8706a5afa30e,Garlic Bread,catlg-02cb3174-d197-4ae1-85da-53698e66d63b,NULL,NULL,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,True,2025-12-24 14:58:08.208856,2025-12-24 14:58:08.208856,2026-05-12 14:35:54.174971,NULL,NULL,bread garlic
org-d4efebe6-0ab3-4f44-a113-b9653a58c1d2,GRUBBRR Demos,loc-2bd29e8d-b962-472e-9e01-1ff06b6f9172,Fat Slice Demo,cat-1aa62ced-f350-45ae-b929-92ea1432e130,Dessert,itm-a39d2677-8912-4898-9a1d-0f1762c0ae1f,Chocolate Chip Cookie Now,catlg-02cb3174-d197-4ae1-85da-53698e66d63b,NULL,NULL,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,False,False,2025-12-24 14:58:08.208856,2025-12-24 15:38:21.40374,2026-05-12 14:35:54.174971,NULL,NULL,chip chocolate cookie now
org-d4efebe6-0ab3-4f44-a113-b9653a58c1d2,GRUBBRR Demos,loc-2bd29e8d-b962-472e-9e01-1ff06b6f9172,Fat Slice Demo,cat-448c53fd-9ad3-4cf8-9208-2a62c43fc9e0,Pasta,itm-bf134c3b-727d-4512-885f-e8009368cc37,Tuscani Meaty Marinara,catlg-02cb3174-d197-4ae1-85da-53698e66d63b,NULL,NULL,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,True,2025-12-24 14:58:08.208856,2025-12-24 14:58:08.208856,2026-05-12 14:35:54.174971,NULL,NULL,marinara meaty tuscani
org-d4efebe6-0ab3-4f44-a113-b9653a58c1d2,GRUBBRR Demos,loc-2bd29e8d-b962-472e-9e01-1ff06b6f9172,Fat Slice Demo,cat-1852958f-c5d8-4ff0-99c2-eede6e11765b,Appetizer,itm-74f8bb4f-46b9-43f0-8e8f-a236cb9a5b37,Ultimate Ranch Dip Cup,catlg-02cb3174-d197-4ae1-85da-53698e66d63b,NULL,NULL,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,True,2025-12-24 14:58:08.208856,2025-12-24 14:58:08.208856,2026-05-12 14:35:54.174971,NULL,NULL,cup dip ranch ultimate
org-d4efebe6-0ab3-4f44-a113-b9653a58c1d2,GRUBBRR Demos,loc-2bd29e8d-b962-472e-9e01-1ff06b6f9172,Fat Slice Demo,cat-75024c9b-8ed2-4387-aec2-dbd7e7f1de73,Carryout Drinks,itm-e53721aa-32da-4ef6-b387-e16a0680d186,4 Pack Pepsi,catlg-02cb3174-d197-4ae1-85da-53698e66d63b,NULL,NULL,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,False,False,2025-12-24 14:58:08.208856,2025-12-24 15:38:21.403726,2026-05-12 14:35:54.174971,NULL,NULL,4 pack pepsi
org-d4efebe6-0ab3-4f44-a113-b9653a58c1d2,GRUBBRR Demos,loc-2bd29e8d-b962-472e-9e01-1ff06b6f9172,Fat Slice Demo,cat-74e0a618-c504-4b9e-ba10-22b169df6304,Premium A,itm-f60c92ae-54a9-45b3-9a21-170a2316a44c,$10 Literacy Donation,catlg-02cb3174-d197-4ae1-85da-53698e66d63b,NULL,NULL,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,True,2025-12-24 14:58:08.208856,2025-12-24 14:58:08.208856,2026-05-12 14:35:54.174971,NULL,NULL,10 donation literacy
org-d4efebe6-0ab3-4f44-a113-b9653a58c1d2,GRUBBRR Demos,loc-2bd29e8d-b962-472e-9e01-1ff06b6f9172,Fat Slice Demo,cat-248f6668-5b2f-4d1d-88d4-291504a00663,Tavern Style Recipes,itm-55a6f6e9-cfce-4f21-96ff-5f81cabb0eae,Pepperoni Duo Pizza,catlg-02cb3174-d197-4ae1-85da-53698e66d63b,1.0000,2025-12-24 15:39:34.929915,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2025-12-24 14:58:08.208856,2025-12-24 15:38:21.403716,2026-05-12 14:35:54.174971,NULL,NULL,duo pepperoni pizza
org-d4efebe6-0ab3-4f44-a113-b9653a58c1d2,GRUBBRR Demos,loc-2bd29e8d-b962-472e-9e01-1ff06b6f9172,Fat Slice Demo,cat-75024c9b-8ed2-4387-aec2-dbd7e7f1de73,Carryout Drinks,itm-20891ea8-e53c-4ba5-82c2-25149be1dbdb,Gatorade  Blue Raspberry,catlg-02cb3174-d197-4ae1-85da-53698e66d63b,NULL,NULL,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,False,True,2025-12-24 14:58:08.208856,2025-12-24 14:58:08.208856,2026-05-12 14:35:54.174971,NULL,NULL,blue gatorade raspberry
org-d4efebe6-0ab3-4f44-a113-b9653a58c1d2,GRUBBRR Demos,loc-2bd29e8d-b962-472e-9e01-1ff06b6f9172,Fat Slice Demo,cat-448c53fd-9ad3-4cf8-9208-2a62c43fc9e0,Pasta,itm-3ade0bb8-5c26-40d9-8707-decd5f4ab680,Buffet Chicken Alfredo Pasta,catlg-02cb3174-d197-4ae1-85da-53698e66d63b,NULL,NULL,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,True,2025-12-24 14:58:08.208856,2025-12-24 14:58:08.208856,2026-05-12 14:35:54.174971,NULL,NULL,alfredo buffet chicken pasta
org-d4efebe6-0ab3-4f44-a113-b9653a58c1d2,GRUBBRR Demos,loc-2bd29e8d-b962-472e-9e01-1ff06b6f9172,Fat Slice Demo,cat-0e2ed811-df7a-4eb4-b9b5-dcfcb1d25cea,Pizza,itm-c5227598-e0df-4d99-aa03-159fe8f76b4d,Buffalo Chicken Pizza,catlg-02cb3174-d197-4ae1-85da-53698e66d63b,NULL,NULL,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,True,2025-12-24 14:58:08.208856,2025-12-24 14:58:08.208856,2026-05-12 14:35:54.174971,NULL,NULL,buffalo chicken pizza
org-d4efebe6-0ab3-4f44-a113-b9653a58c1d2,GRUBBRR Demos,loc-2bd29e8d-b962-472e-9e01-1ff06b6f9172,Fat Slice Demo,cat-1aa62ced-f350-45ae-b929-92ea1432e130,Dessert,itm-80917292-ecdd-4dda-bf74-8e4848a662e8,Cinnamon Sticks,catlg-02cb3174-d197-4ae1-85da-53698e66d63b,5.0000,2025-12-24 15:39:18.715858,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2025-12-24 14:58:08.208856,2026-03-26 21:37:40.010948,2026-05-12 14:35:54.174971,NULL,NULL,cinnamon sticks
org-d4efebe6-0ab3-4f44-a113-b9653a58c1d2,GRUBBRR Demos,loc-2bd29e8d-b962-472e-9e01-1ff06b6f9172,Fat Slice Demo,cat-1852958f-c5d8-4ff0-99c2-eede6e11765b,Appetizer,itm-f56078c7-c2d5-4dde-92ef-c2e4b6909399,Jalapenos,catlg-02cb3174-d197-4ae1-85da-53698e66d63b,NULL,NULL,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,True,2025-12-24 14:58:08.208856,2025-12-24 14:58:08.208856,2026-05-12 14:35:54.174971,NULL,NULL,jalapenos
org-d4efebe6-0ab3-4f44-a113-b9653a58c1d2,GRUBBRR Demos,loc-2bd29e8d-b962-472e-9e01-1ff06b6f9172,Fat Slice Demo,cat-2253f67d-7adb-4367-be59-444b8b7acb4b,Wine,itm-97be0e2d-a589-4c33-83cf-db2e04217f8f,Merlot,catlg-02cb3174-d197-4ae1-85da-53698e66d63b,NULL,NULL,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,True,2025-12-24 14:58:08.208856,2025-12-24 14:58:08.208856,2026-05-12 14:35:54.174971,NULL,NULL,merlot
org-d4efebe6-0ab3-4f44-a113-b9653a58c1d2,GRUBBRR Demos,loc-2bd29e8d-b962-472e-9e01-1ff06b6f9172,Fat Slice Demo,cat-448c53fd-9ad3-4cf8-9208-2a62c43fc9e0,Pasta,itm-758251f9-df7c-488f-ae98-c6975a079381,Oven Baked Cheese Alf w Sticks,catlg-02cb3174-d197-4ae1-85da-53698e66d63b,NULL,NULL,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2025-12-24 14:58:08.208856,2025-12-24 15:38:21.403732,2026-05-12 14:35:54.174971,NULL,NULL,alf baked cheese oven sticks w
org-d4efebe6-0ab3-4f44-a113-b9653a58c1d2,GRUBBRR Demos,loc-2bd29e8d-b962-472e-9e01-1ff06b6f9172,Fat Slice Demo,cat-0e2ed811-df7a-4eb4-b9b5-dcfcb1d25cea,Pizza,itm-ba3b6e13-4514-4def-8cea-151686fefc42,Super Supreme Pizza,catlg-02cb3174-d197-4ae1-85da-53698e66d63b,1.0000,2025-12-24 15:39:34.718722,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2025-12-24 14:58:08.208856,2025-12-24 15:38:21.40371,2026-05-12 14:35:54.174971,NULL,NULL,pizza super supreme
org-d4efebe6-0ab3-4f44-a113-b9653a58c1d2,GRUBBRR Demos,loc-2bd29e8d-b962-472e-9e01-1ff06b6f9172,Fat Slice Demo,cat-0e2ed811-df7a-4eb4-b9b5-dcfcb1d25cea,Pizza,itm-7c2515a4-d421-4acc-9623-4d5ee47c15ff,Chicken Bacon Ranch Pizza,catlg-02cb3174-d197-4ae1-85da-53698e66d63b,5.0000,2025-12-24 15:39:17.690306,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2025-12-24 14:58:08.208856,2025-12-24 15:38:21.403715,2026-05-12 14:35:54.174971,NULL,NULL,bacon chicken pizza ranch
org-d4efebe6-0ab3-4f44-a113-b9653a58c1d2,GRUBBRR Demos,loc-2bd29e8d-b962-472e-9e01-1ff06b6f9172,Fat Slice Demo,cat-0e2ed811-df7a-4eb4-b9b5-dcfcb1d25cea,Pizza,itm-c40d598b-be77-4b0e-9efe-f10721c42881,Three Cheese Pizza,catlg-02cb3174-d197-4ae1-85da-53698e66d63b,5.0000,2025-12-24 15:39:17.681296,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2025-12-24 14:58:08.208856,2025-12-24 15:38:21.403713,2026-05-12 14:35:54.174971,NULL,NULL,cheese pizza three
org-d4efebe6-0ab3-4f44-a113-b9653a58c1d2,GRUBBRR Demos,loc-2bd29e8d-b962-472e-9e01-1ff06b6f9172,Fat Slice Demo,cat-347eafd6-12d2-4222-af1a-54387ed89814,WingStreet,itm-e5361d4c-7409-460b-a31a-c03069c5b518,Lemon Pepper Fries,catlg-02cb3174-d197-4ae1-85da-53698e66d63b,3.4100,2025-12-24 15:39:19.329348,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2025-12-24 14:58:08.208856,2025-12-24 15:38:21.403723,2026-05-12 14:35:54.174971,NULL,NULL,fries lemon pepper
org-d4efebe6-0ab3-4f44-a113-b9653a58c1d2,GRUBBRR Demos,loc-2bd29e8d-b962-472e-9e01-1ff06b6f9172,Fat Slice Demo,cat-347eafd6-12d2-4222-af1a-54387ed89814,WingStreet,itm-fed4b5e7-8cbd-4014-a0e7-84865de8cb7e,Lemon Pepper Dry Rub,catlg-02cb3174-d197-4ae1-85da-53698e66d63b,5.0000,2025-12-24 15:39:29.673076,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2025-12-24 14:58:08.208856,2026-03-26 20:48:56.717345,2026-05-12 14:35:54.174971,NULL,NULL,dry lemon pepper rub
org-d4efebe6-0ab3-4f44-a113-b9653a58c1d2,GRUBBRR Demos,loc-2bd29e8d-b962-472e-9e01-1ff06b6f9172,Fat Slice Demo,cat-347eafd6-12d2-4222-af1a-54387ed89814,WingStreet,itm-d372af68-c398-45bb-b134-c033b8c86be7,Buffalo Burnin' Hot,catlg-02cb3174-d197-4ae1-85da-53698e66d63b,5.0000,2025-12-24 15:39:29.613891,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,False,False,2025-12-24 14:58:08.208856,2026-03-26 21:43:52.494037,2026-05-12 14:35:54.174971,NULL,NULL,buffalo burnin hot
