locationid,frequentcustomerid,transactionheaderid,menuitemid,itemname,item_class_type,itemquantity,itemunitprice,numberofitems,ordersubtotal,ordertypelabel,orderdatelocal,businessdate,yyyy,mm,dd,hh,ww,yyww
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-000062,itm-8f3457a8-35ef-435b-8ea4-1b103db2834b,Sweetened Iced Tea (PB),3,1,0.2,2,5.2,DineIn,2026-06-10 14:49:00,2026-06-10,2026,6,10,14,24,202624
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150834768,ORD-000063,itm-8d68bf55-9269-4ddd-a3d8-26e089e133b9,Vegetarian Burrito Bowl (PB),1,1,5.0,2,5.2,DineIn,2026-05-16 13:23:00,2026-05-16,2026,5,16,13,20,202620
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150834768,ORD-000063,itm-3a06733d-656b-4b31-932d-de5e6d3d8b96,Unsweetened Iced Tea (PB),3,1,0.2,2,5.2,DineIn,2026-05-16 13:23:00,2026-05-16,2026,5,16,13,20,202620
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-000065,itm-705fb9a6-9630-45f7-bf73-5288ce16b75d,Triple Fusion Burrito (PB),1,1,7.0,1,7.0,DineIn,2026-04-08 19:55:00,2026-04-08,2026,4,8,19,15,202615
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150836727,ORD-000071,itm-fa906c20-2d01-4c89-ba3b-c4b96e7380ad,Beef Taco (PB),1,1,5.0,7,38.69,DineIn,2026-06-18 20:11:00,2026-06-18,2026,6,18,20,25,202625
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150836727,ORD-000071,itm-8b86e5de-889d-4c5a-bf14-8ba058a4101d,Pulled Pork Taco (PB),1,1,7.99,7,38.69,DineIn,2026-06-18 20:11:00,2026-06-18,2026,6,18,20,25,202625
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150836727,ORD-000071,itm-3433fa46-2da0-46ce-bcd1-dbe3eb289c05,Chicken Taco (PB),1,1,4.5,7,38.69,DineIn,2026-06-18 20:11:00,2026-06-18,2026,6,18,20,25,202625
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150836727,ORD-000071,itm-aedd3455-d266-40b4-a287-4fa938afe0d0,Build Your Own Tacos (PB),1,2,4.0,7,38.69,DineIn,2026-06-18 20:11:00,2026-06-18,2026,6,18,20,25,202625
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150836727,ORD-000071,itm-705fb9a6-9630-45f7-bf73-5288ce16b75d,Triple Fusion Burrito (PB),1,1,7.0,7,38.69,DineIn,2026-06-18 20:11:00,2026-06-18,2026,6,18,20,25,202625
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150836727,ORD-000071,itm-05c73b37-1921-404e-b5e4-c28041762f8a,Pineapple(PB),4,1,3.1,7,38.69,DineIn,2026-06-18 20:11:00,2026-06-18,2026,6,18,20,25,202625
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150836727,ORD-000071,itm-0d9e6750-2d85-47db-b00f-386598dd917e,Passion Fruit(PB),4,1,3.1,7,38.69,DineIn,2026-06-18 20:11:00,2026-06-18,2026,6,18,20,25,202625
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-000074,itm-1b92e7f0-cc3e-4867-89b2-8c8ac9f58345,Pico’s Al Pastor Taco(PB),1,2,5.5,2,18.0,DineIn,2026-04-23 20:29:00,2026-04-23,2026,4,23,20,17,202617
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-000074,itm-21f0d419-1743-4388-a2b6-b88860ad0d2b,Shrimp Burrito Bowl (PB),1,1,7.0,2,18.0,DineIn,2026-04-23 20:29:00,2026-04-23,2026,4,23,20,17,202617
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-000076,itm-316f6a0e-a859-4a88-a11f-b93ad7deb418,Ground Beef Burrito (PB),1,1,6.0,4,15.3,DineIn,2026-04-13 12:41:00,2026-04-13,2026,4,13,12,16,202616
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-000076,itm-b1ec98e0-4668-4fb8-9d43-a83184aaaffa,Beef Burrito Bowl(PB),1,1,6.0,4,15.3,DineIn,2026-04-13 12:41:00,2026-04-13,2026,4,13,12,16,202616
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-000076,itm-8f3457a8-35ef-435b-8ea4-1b103db2834b,Sweetened Iced Tea (PB),3,1,0.2,4,15.3,DineIn,2026-04-13 12:41:00,2026-04-13,2026,4,13,12,16,202616
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-000076,itm-871941bb-4a43-4efc-9724-e9c0b50dedd7,Lime(PB),4,1,3.1,4,15.3,DineIn,2026-04-13 12:41:00,2026-04-13,2026,4,13,12,16,202616
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-000078,itm-b1ec98e0-4668-4fb8-9d43-a83184aaaffa,Beef Burrito Bowl(PB),1,1,6.0,3,9.6,DineIn,2026-06-03 20:43:00,2026-06-03,2026,6,3,20,23,202623
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-000078,itm-5eba8035-14f7-49e6-9150-4846b539d451,Fruit Punch(PB),4,1,3.1,3,9.6,DineIn,2026-06-03 20:43:00,2026-06-03,2026,6,3,20,23,202623
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-000078,itm-595b18a7-a24b-44e5-9353-8b6b3ed89c70,Chips And Queso (PB),2,1,0.5,3,9.6,DineIn,2026-06-03 20:43:00,2026-06-03,2026,6,3,20,23,202623
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-000079,itm-a3299a4e-fd91-4a6b-9015-bf458ce6eeac,Shrimp Taco (PB),1,1,6.0,3,17.1,DineIn,2026-06-11 20:38:00,2026-06-11,2026,6,11,20,24,202624
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-000079,itm-5eba8035-14f7-49e6-9150-4846b539d451,Fruit Punch(PB),4,1,3.1,3,17.1,DineIn,2026-06-11 20:38:00,2026-06-11,2026,6,11,20,24,202624
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-000079,itm-e3623351-09bd-4e03-8b7f-20803e017255,Churros (PB),4,1,8.0,3,17.1,DineIn,2026-06-11 20:38:00,2026-06-11,2026,6,11,20,24,202624
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150841657,ORD-000080,itm-7a161dbe-2583-4cca-a300-e81c7241b2c3,Chips and Salsa (PB),2,1,2.5,1,2.5,DineIn,2026-06-19 09:41:00,2026-06-19,2026,6,19,9,25,202625
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-000082,itm-3433fa46-2da0-46ce-bcd1-dbe3eb289c05,Chicken Taco (PB),1,1,4.5,7,31.29,DineIn,2026-06-10 13:57:00,2026-06-10,2026,6,10,13,24,202624
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-000082,itm-fe8fca2b-6a98-484a-ba80-e1f7b86118fb,Build Your Own Burrito (PB),1,1,4.5,7,31.29,DineIn,2026-06-10 13:57:00,2026-06-10,2026,6,10,13,24,202624
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-000082,itm-8b86e5de-889d-4c5a-bf14-8ba058a4101d,Pulled Pork Taco (PB),1,1,7.99,7,31.29,DineIn,2026-06-10 13:57:00,2026-06-10,2026,6,10,13,24,202624
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-000082,itm-063f60b9-c441-4be4-90e7-605b47579670,Pico’s Birria Taco(PB),1,1,6.0,7,31.29,DineIn,2026-06-10 13:57:00,2026-06-10,2026,6,10,13,24,202624
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-000082,itm-05c73b37-1921-404e-b5e4-c28041762f8a,Pineapple(PB),4,1,3.1,7,31.29,DineIn,2026-06-10 13:57:00,2026-06-10,2026,6,10,13,24,202624
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-000082,itm-8f3457a8-35ef-435b-8ea4-1b103db2834b,Sweetened Iced Tea (PB),3,1,0.2,7,31.29,DineIn,2026-06-10 13:57:00,2026-06-10,2026,6,10,13,24,202624
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-000082,itm-a2440e0d-7594-4e7d-aaa8-5ea1b3ef70ba,Loaded Nachos (PB),2,1,5.0,7,31.29,DineIn,2026-06-10 13:57:00,2026-06-10,2026,6,10,13,24,202624
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-000083,itm-1b92e7f0-cc3e-4867-89b2-8c8ac9f58345,Pico’s Al Pastor Taco(PB),1,1,5.5,5,26.59,DineIn,2026-05-03 14:16:00,2026-05-03,2026,5,3,14,18,202618
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-000083,itm-8b86e5de-889d-4c5a-bf14-8ba058a4101d,Pulled Pork Taco (PB),1,1,7.99,5,26.59,DineIn,2026-05-03 14:16:00,2026-05-03,2026,5,3,14,18,202618
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-000083,itm-fa906c20-2d01-4c89-ba3b-c4b96e7380ad,Beef Taco (PB),1,1,5.0,5,26.59,DineIn,2026-05-03 14:16:00,2026-05-03,2026,5,3,14,18,202618
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-000083,itm-05c73b37-1921-404e-b5e4-c28041762f8a,Pineapple(PB),4,1,3.1,5,26.59,DineIn,2026-05-03 14:16:00,2026-05-03,2026,5,3,14,18,202618
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-000083,itm-a2440e0d-7594-4e7d-aaa8-5ea1b3ef70ba,Loaded Nachos (PB),2,1,5.0,5,26.59,DineIn,2026-05-03 14:16:00,2026-05-03,2026,5,3,14,18,202618
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150844485,ORD-000085,itm-46894bf7-69ab-4f6d-8f88-6f315ef193e3,Carnitas Burrito Bowl (PB),1,1,6.0,2,9.1,DineIn,2026-04-18 19:06:00,2026-04-18,2026,4,18,19,16,202616
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150844485,ORD-000085,itm-871941bb-4a43-4efc-9724-e9c0b50dedd7,Lime(PB),4,1,3.1,2,9.1,DineIn,2026-04-18 19:06:00,2026-04-18,2026,4,18,19,16,202616
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-000086,itm-e5ff0495-3c2a-4c6d-97d7-0c1caf7e1978,Veggie Burrito (PB),1,1,4.5,4,12.8,DineIn,2026-06-28 20:14:00,2026-06-28,2026,6,28,20,26,202626
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-000086,itm-8d68bf55-9269-4ddd-a3d8-26e089e133b9,Vegetarian Burrito Bowl (PB),1,1,5.0,4,12.8,DineIn,2026-06-28 20:14:00,2026-06-28,2026,6,28,20,26,202626
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-000086,itm-3a06733d-656b-4b31-932d-de5e6d3d8b96,Unsweetened Iced Tea (PB),3,1,0.2,4,12.8,DineIn,2026-06-28 20:14:00,2026-06-28,2026,6,28,20,26,202626
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-000086,itm-5eba8035-14f7-49e6-9150-4846b539d451,Fruit Punch(PB),4,1,3.1,4,12.8,DineIn,2026-06-28 20:14:00,2026-06-28,2026,6,28,20,26,202626
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-000089,itm-e5ff0495-3c2a-4c6d-97d7-0c1caf7e1978,Veggie Burrito (PB),1,1,4.5,1,4.5,DineIn,2026-06-05 19:08:00,2026-06-05,2026,6,5,19,23,202623
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-000090,itm-316f6a0e-a859-4a88-a11f-b93ad7deb418,Ground Beef Burrito (PB),1,1,6.0,2,8.5,DineIn,2026-06-11 20:15:00,2026-06-11,2026,6,11,20,24,202624
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-000090,itm-7a161dbe-2583-4cca-a300-e81c7241b2c3,Chips and Salsa (PB),2,1,2.5,2,8.5,DineIn,2026-06-11 20:15:00,2026-06-11,2026,6,11,20,24,202624
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150634244,ORD-000092,itm-766ef0e9-02b6-4894-ade0-48a21588b4b9,Chicken Burrito Bowl (PB),1,1,5.5,2,8.0,DineIn,2026-05-12 13:46:00,2026-05-12,2026,5,12,13,20,202620
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150634244,ORD-000092,itm-7a161dbe-2583-4cca-a300-e81c7241b2c3,Chips and Salsa (PB),2,1,2.5,2,8.0,DineIn,2026-05-12 13:46:00,2026-05-12,2026,5,12,13,20,202620
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-000093,itm-e5ff0495-3c2a-4c6d-97d7-0c1caf7e1978,Veggie Burrito (PB),1,1,4.5,3,7.99,DineIn,2026-06-16 19:09:00,2026-06-16,2026,6,16,19,25,202625
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-000093,itm-d606bfb8-dc01-40cd-a500-88e1e20911b8,Soft Drink (PB),3,1,0.99,3,7.99,DineIn,2026-06-16 19:09:00,2026-06-16,2026,6,16,19,25,202625
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-000093,itm-7a161dbe-2583-4cca-a300-e81c7241b2c3,Chips and Salsa (PB),2,1,2.5,3,7.99,DineIn,2026-06-16 19:09:00,2026-06-16,2026,6,16,19,25,202625
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-000094,itm-ce9fa280-a2b2-4305-a5f4-16c473bc220f,Chicken Quesadilla (PB),1,1,4.99,4,21.09,DineIn,2026-05-08 12:01:00,2026-05-08,2026,5,8,12,19,202619
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-000094,itm-871941bb-4a43-4efc-9724-e9c0b50dedd7,Lime(PB),4,1,3.1,4,21.09,DineIn,2026-05-08 12:01:00,2026-05-08,2026,5,8,12,19,202619
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-000094,itm-a2440e0d-7594-4e7d-aaa8-5ea1b3ef70ba,Loaded Nachos (PB),2,1,5.0,4,21.09,DineIn,2026-05-08 12:01:00,2026-05-08,2026,5,8,12,19,202619
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-000094,itm-e3623351-09bd-4e03-8b7f-20803e017255,Churros (PB),4,1,8.0,4,21.09,DineIn,2026-05-08 12:01:00,2026-05-08,2026,5,8,12,19,202619
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150835654,ORD-000095,itm-b1ec98e0-4668-4fb8-9d43-a83184aaaffa,Beef Burrito Bowl(PB),1,1,6.0,1,6.0,DineIn,2026-04-01 21:04:00,2026-04-01,2026,4,1,21,14,202614
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-000097,itm-ce9fa280-a2b2-4305-a5f4-16c473bc220f,Chicken Quesadilla (PB),1,1,4.99,3,10.59,DineIn,2026-06-03 19:41:00,2026-06-03,2026,6,3,19,23,202623
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-000097,itm-31051eb0-09f6-4f27-9308-0d688026b31b,Strawberry(PB),4,1,3.1,3,10.59,DineIn,2026-06-03 19:41:00,2026-06-03,2026,6,3,19,23,202623
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-000097,itm-7a161dbe-2583-4cca-a300-e81c7241b2c3,Chips and Salsa (PB),2,1,2.5,3,10.59,DineIn,2026-06-03 19:41:00,2026-06-03,2026,6,3,19,23,202623
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150841657,ORD-000099,itm-316f6a0e-a859-4a88-a11f-b93ad7deb418,Ground Beef Burrito (PB),1,1,6.0,3,11.49,DineIn,2026-05-11 09:04:00,2026-05-11,2026,5,11,9,20,202620
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150841657,ORD-000099,itm-ce9fa280-a2b2-4305-a5f4-16c473bc220f,Chicken Quesadilla (PB),1,1,4.99,3,11.49,DineIn,2026-05-11 09:04:00,2026-05-11,2026,5,11,9,20,202620
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150841657,ORD-000099,itm-595b18a7-a24b-44e5-9353-8b6b3ed89c70,Chips And Queso (PB),2,1,0.5,3,11.49,DineIn,2026-05-11 09:04:00,2026-05-11,2026,5,11,9,20,202620
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-000101,itm-21f0d419-1743-4388-a2b6-b88860ad0d2b,Shrimp Burrito Bowl (PB),1,1,7.0,6,40.6,DineIn,2026-04-16 19:45:00,2026-04-16,2026,4,16,19,16,202616
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-000101,itm-fa906c20-2d01-4c89-ba3b-c4b96e7380ad,Beef Taco (PB),1,3,5.0,6,40.6,DineIn,2026-04-16 19:45:00,2026-04-16,2026,4,16,19,16,202616
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-000101,itm-a3299a4e-fd91-4a6b-9015-bf458ce6eeac,Shrimp Taco (PB),1,1,6.0,6,40.6,DineIn,2026-04-16 19:45:00,2026-04-16,2026,4,16,19,16,202616
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-000101,itm-3433fa46-2da0-46ce-bcd1-dbe3eb289c05,Chicken Taco (PB),1,1,4.5,6,40.6,DineIn,2026-04-16 19:45:00,2026-04-16,2026,4,16,19,16,202616
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-000101,itm-05c73b37-1921-404e-b5e4-c28041762f8a,Pineapple(PB),4,1,3.1,6,40.6,DineIn,2026-04-16 19:45:00,2026-04-16,2026,4,16,19,16,202616
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-000101,itm-a2440e0d-7594-4e7d-aaa8-5ea1b3ef70ba,Loaded Nachos (PB),2,1,5.0,6,40.6,DineIn,2026-04-16 19:45:00,2026-04-16,2026,4,16,19,16,202616
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-000106,itm-8d68bf55-9269-4ddd-a3d8-26e089e133b9,Vegetarian Burrito Bowl (PB),1,1,5.0,3,7.7,DineIn,2026-05-13 19:37:00,2026-05-13,2026,5,13,19,20,202620
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-000106,itm-5be94727-3dcc-46a9-8595-b59e07dde0c5,Lemonade (PB),3,1,0.2,3,7.7,DineIn,2026-05-13 19:37:00,2026-05-13,2026,5,13,19,20,202620
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-000106,itm-7a161dbe-2583-4cca-a300-e81c7241b2c3,Chips and Salsa (PB),2,1,2.5,3,7.7,DineIn,2026-05-13 19:37:00,2026-05-13,2026,5,13,19,20,202620
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150835654,ORD-000109,itm-b1ec98e0-4668-4fb8-9d43-a83184aaaffa,Beef Burrito Bowl(PB),1,1,6.0,3,7.49,DineIn,2026-06-09 21:52:00,2026-06-09,2026,6,9,21,24,202624
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150835654,ORD-000109,itm-d606bfb8-dc01-40cd-a500-88e1e20911b8,Soft Drink (PB),3,1,0.99,3,7.49,DineIn,2026-06-09 21:52:00,2026-06-09,2026,6,9,21,24,202624
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150835654,ORD-000109,itm-595b18a7-a24b-44e5-9353-8b6b3ed89c70,Chips And Queso (PB),2,1,0.5,3,7.49,DineIn,2026-06-09 21:52:00,2026-06-09,2026,6,9,21,24,202624
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-000112,itm-ce9fa280-a2b2-4305-a5f4-16c473bc220f,Chicken Quesadilla (PB),1,1,4.99,2,8.09,DineIn,2026-05-11 12:45:00,2026-05-11,2026,5,11,12,20,202620
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-000112,itm-871941bb-4a43-4efc-9724-e9c0b50dedd7,Lime(PB),4,1,3.1,2,8.09,DineIn,2026-05-11 12:45:00,2026-05-11,2026,5,11,12,20,202620
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-000113,itm-ce9fa280-a2b2-4305-a5f4-16c473bc220f,Chicken Quesadilla (PB),1,1,4.99,2,5.09,DineIn,2026-04-06 13:38:00,2026-04-06,2026,4,6,13,15,202615
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-000113,itm-3689d651-2ef5-465c-b226-78098f718aec,Iced Water (PB),3,1,0.1,2,5.09,DineIn,2026-04-06 13:38:00,2026-04-06,2026,4,6,13,15,202615
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150841657,ORD-000115,itm-1b92e7f0-cc3e-4867-89b2-8c8ac9f58345,Pico’s Al Pastor Taco(PB),1,1,5.5,1,5.5,DineIn,2026-05-08 19:52:00,2026-05-08,2026,5,8,19,19,202619
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150634244,ORD-000116,itm-316f6a0e-a859-4a88-a11f-b93ad7deb418,Ground Beef Burrito (PB),1,1,6.0,2,6.1,DineIn,2026-06-29 14:19:00,2026-06-29,2026,6,29,14,27,202627
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150634244,ORD-000116,itm-3689d651-2ef5-465c-b226-78098f718aec,Iced Water (PB),3,1,0.1,2,6.1,DineIn,2026-06-29 14:19:00,2026-06-29,2026,6,29,14,27,202627
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150841657,ORD-000119,itm-766ef0e9-02b6-4894-ade0-48a21588b4b9,Chicken Burrito Bowl (PB),1,1,5.5,1,5.5,DineIn,2026-06-01 20:50:00,2026-06-01,2026,6,1,20,23,202623
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-000124,itm-1b92e7f0-cc3e-4867-89b2-8c8ac9f58345,Pico’s Al Pastor Taco(PB),1,2,5.5,1,11.0,DineIn,2026-05-14 13:28:00,2026-05-14,2026,5,14,13,20,202620
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150841657,ORD-000126,itm-1b00162e-bee1-492b-972f-631a50ce68da,Veggie Taco (PB),1,2,4.0,9,41.88,DineIn,2026-06-06 14:44:00,2026-06-06,2026,6,6,14,23,202623
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150841657,ORD-000126,itm-8b86e5de-889d-4c5a-bf14-8ba058a4101d,Pulled Pork Taco (PB),1,1,7.99,9,41.88,DineIn,2026-06-06 14:44:00,2026-06-06,2026,6,6,14,23,202623
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150841657,ORD-000126,itm-3433fa46-2da0-46ce-bcd1-dbe3eb289c05,Chicken Taco (PB),1,1,4.5,9,41.88,DineIn,2026-06-06 14:44:00,2026-06-06,2026,6,6,14,23,202623
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150841657,ORD-000126,itm-ec43648a-dd3a-4611-86e8-5a6e3ea09975,Build Your Own Quesadilla (PB),1,1,3.99,9,41.88,DineIn,2026-06-06 14:44:00,2026-06-06,2026,6,6,14,23,202623
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150841657,ORD-000126,itm-5ff1a09a-73bc-4510-ad65-a5f5498523f6,Chicken Burrito (PB),1,1,5.0,9,41.88,DineIn,2026-06-06 14:44:00,2026-06-06,2026,6,6,14,23,202623
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150841657,ORD-000126,itm-3a06733d-656b-4b31-932d-de5e6d3d8b96,Unsweetened Iced Tea (PB),3,1,0.2,9,41.88,DineIn,2026-06-06 14:44:00,2026-06-06,2026,6,6,14,23,202623
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150841657,ORD-000126,itm-5be94727-3dcc-46a9-8595-b59e07dde0c5,Lemonade (PB),3,1,0.2,9,41.88,DineIn,2026-06-06 14:44:00,2026-06-06,2026,6,6,14,23,202623
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150841657,ORD-000126,itm-e662409e-8bef-4774-b4a7-76369395ef00,Elotes (PB),2,1,4.0,9,41.88,DineIn,2026-06-06 14:44:00,2026-06-06,2026,6,6,14,23,202623
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150841657,ORD-000126,itm-e3623351-09bd-4e03-8b7f-20803e017255,Churros (PB),4,1,8.0,9,41.88,DineIn,2026-06-06 14:44:00,2026-06-06,2026,6,6,14,23,202623
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-000128,itm-46894bf7-69ab-4f6d-8f88-6f315ef193e3,Carnitas Burrito Bowl (PB),1,1,6.0,9,48.2,DineIn,2026-05-26 19:30:00,2026-05-26,2026,5,26,19,22,202622
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-000128,itm-aedd3455-d266-40b4-a287-4fa938afe0d0,Build Your Own Tacos (PB),1,3,4.0,9,48.2,DineIn,2026-05-26 19:30:00,2026-05-26,2026,5,26,19,22,202622
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-000128,itm-fa906c20-2d01-4c89-ba3b-c4b96e7380ad,Beef Taco (PB),1,1,5.0,9,48.2,DineIn,2026-05-26 19:30:00,2026-05-26,2026,5,26,19,22,202622
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-000128,itm-705fb9a6-9630-45f7-bf73-5288ce16b75d,Triple Fusion Burrito (PB),1,1,7.0,9,48.2,DineIn,2026-05-26 19:30:00,2026-05-26,2026,5,26,19,22,202622
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-000128,itm-bcd8161c-22a5-4c64-b3f8-b10137a1486f,Shrimp Burrito (PB),1,1,6.5,9,48.2,DineIn,2026-05-26 19:30:00,2026-05-26,2026,5,26,19,22,202622
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-000128,itm-871941bb-4a43-4efc-9724-e9c0b50dedd7,Lime(PB),4,1,3.1,9,48.2,DineIn,2026-05-26 19:30:00,2026-05-26,2026,5,26,19,22,202622
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-000128,itm-3689d651-2ef5-465c-b226-78098f718aec,Iced Water (PB),3,1,0.1,9,48.2,DineIn,2026-05-26 19:30:00,2026-05-26,2026,5,26,19,22,202622
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-000128,itm-595b18a7-a24b-44e5-9353-8b6b3ed89c70,Chips And Queso (PB),2,1,0.5,9,48.2,DineIn,2026-05-26 19:30:00,2026-05-26,2026,5,26,19,22,202622
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-000128,itm-e3623351-09bd-4e03-8b7f-20803e017255,Churros (PB),4,1,8.0,9,48.2,DineIn,2026-05-26 19:30:00,2026-05-26,2026,5,26,19,22,202622
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150836727,ORD-000129,itm-aedd3455-d266-40b4-a287-4fa938afe0d0,Build Your Own Tacos (PB),1,1,4.0,6,25.6,DineIn,2026-06-28 14:45:00,2026-06-28,2026,6,28,14,26,202626
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150836727,ORD-000129,itm-fa906c20-2d01-4c89-ba3b-c4b96e7380ad,Beef Taco (PB),1,1,5.0,6,25.6,DineIn,2026-06-28 14:45:00,2026-06-28,2026,6,28,14,26,202626
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150836727,ORD-000129,itm-1b92e7f0-cc3e-4867-89b2-8c8ac9f58345,Pico’s Al Pastor Taco(PB),1,1,5.5,6,25.6,DineIn,2026-06-28 14:45:00,2026-06-28,2026,6,28,14,26,202626
